"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/0-45494369","9","6.000","27-10-2025","Kiralık Daire","4 +
                          1","140 m²","25
                        Yaşında","3. Kat","Evimize 3. Kız Ev Arkadaşı","İzmir / Balçova / Fevzi Çakmak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-harmandali-gazi-mustafa-kemal-ataturk-kiralik/daire/21001-18561","26","25.000","25-10-2025","Kiralık Daire","3 +
                          1","120 m²","12
                        Yaşında","3. Kat","Harmandalı Kiralık Eşyalı Fiyat Düştü 3+1 Doğalgazlı+kilerli+balkonlu+asansörlü Çiğli Serkan","İzmir / Çiğli / Harmandalı Gazi Mustafa Kemal Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/cigli-serkan-emlak-21001","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çiğli Serkan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/126265-423","27","20.000","29-11-2025","Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","3. Kat","D.E.Ü İktisat Fakültesi Karşısında 2+1 Eşyalı Kiralık Daire","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/cama-aden35-gayrimenkul-126265","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çama & Aden35 Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/148313-102","17","18.000","05-11-2025","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","3. Kat","Hasanağa Dibinde Sıfır Eşyalı Geniş Daire","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/reyna-gayrimenkul-148313","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Reyna Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-efeler-kiralik/daire/24511-9704","35","28.500","15-10-2025","Kiralık Daire","3 +
                          1","120 m²","28
                        Yaşında","En Üst Kat","Efeler Mah.Seyfi Demirsoy Hastanesi Karşısı 3+1 Kiralık Daire","İzmir / Buca / Efeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Şirinyer","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/4762-4645","35","60.000","02-12-2025","Kiralık Daire","3 +
                          1","152 m²","30
                        Yaşında","9. Kat","Mavişehir Pamukkale Sitesi Deniz Manzaralı Kiralık 3+1 Daire","İzmir / Karşıyaka / Mavişehir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-karaburun-mordogan-kiralik/villa/2499-12558","40","45.000","17-09-2025","Kiralık Villa","4 +
                          1","150 m²","25
                        Yaşında","","Mordoğan Ar-Ko Sıtesınde Denız Manzaralı 4+1  Eşyalı Kıralık Vılla","İzmir / Karaburun / Mordoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Model","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/134354-2443","20","14.000","03-12-2025","Kiralık Daire","1 +
                          1","68 m²","Sıfır Bina","Yüksek Giriş","Seyrek’te 1+1 Kiralık Daire","İzmir / Menemen / Gazi Mustafa Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-target-134354","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Target","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-turkmenkoy-kiralik/daire/7516-3996","35","16.000","17-10-2025","Kiralık Daire","1 +
                          1","56 m²","Sıfır Bina","2. Kat","Ali Pehlivanoğlu Konutlarında Arakat, Köşe Havuz Cephe, Sıfır 1+1","İzmir / Torbalı / Türkmenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/anahtar-emlak-7516","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Anahtar Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-kemalpasa-sekiz-eylul-kiralik/daire/2011-8097","30","27.500","04-12-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","1. Kat","Kemalpaşa Merkezde Sıfır Eşyalı Sıfır Bina Lüx Kiralık Daire","İzmir / Kemalpaşa / Sekiz Eylül Mah.","https://www.hepsiemlak.com/emlak-ofisi/barka-gayrimenkul-2011","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Barka Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-akarcali-kiralik/daire/147140-107","40","36.000","05-12-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","18. Kat","İzka Park Merkez'de Konak Kiralik 1+1 Eşyali","İzmir / Konak / Akarcalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-enerji-147140/celaleddin-ulasan-4177232","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turpa Enerji","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/112706-8132","35","65.000","28-11-2025","Kiralık Daire","2 +
                          1","150 m²","31
                        Yaşında","1. Kat","Alsancak Mustafa Bey Cad.Kiralık Mobilyalı Otoparklı Daire","İzmir / Konak / Kültür Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 2","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/mustakil-ev/6057-2177","35","850.000","08-11-2025","Kiralık Müstakil Ev","3 +
                          1","140 m²","14
                        Yaşında","","Class'tan Alaçatı Göbene'de Tam Müstakil Havuz Ve Bahçeli 3+1 Sezonluk Villa","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Class Emlak Alaçatı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-camlikule-kiralik/daire/126264-2480","20","19.500","24-11-2025","Kiralık Daire","2 +
                          1","105 m²","15
                        Yaşında","1. Kat","İzmır Buca Çamlıkule Mh. D.Gazlı,Kapalı Mutfak 2+1 Kıralık Daıre","İzmir / Buca / Çamlıkule Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-arma-126264","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Arma","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-foca-ismetpasa-kiralik/villa/121980-1523","25","50.000","23-11-2025","Kiralık Villa","2 +
                          1","100 m²","25
                        Yaşında","","Ata 35 Emlak Denize Çok Yakın Bahçeli Boş Kiralık Dubleks","İzmir / Foça / İsmetpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-35-emlak-121980","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ata 35 Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/145175-158","35","20.000","18-11-2025","Kiralık Daire","1 +
                          1","55 m²","4
                        Yaşında","3. Kat","Tınaztepe Kampüs Karşısı Doğalgazlı Klimalı Eşyalı 1+1 Kiralık","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/nirvana-gayrimenkul-145175","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nirvana Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-sasalli-merkez-kiralik/villa/144072-508","35","130.000","24-10-2025","Kiralık Villa","5 +
                          2","430 m²","11
                        Yaşında","","Sasalı Uzmanından Smyrna Konaklarında 5+2 Kiralık Villa","İzmir / Çiğli / Sasallı Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kare-144072","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Kare","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-gumuspala-kiralik/daire/117461-4503","35","40.000","20-10-2025","Kiralık Daire","3 +
                          1","130 m²","10
                        Yaşında","4. Kat","Turyap'dan Deniz Manzaralı Çatı Dublex 3+1 Kiralık Daire","İzmir / Bayraklı / Gümüşpala Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bornova-temsilciligi-117461","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Bornova Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-yenigun-kiralik/daire/18435-5545","34","32.000","17-10-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","3. Kat","Yatay Mimarisi Olan Troya Evlerinde 2+1 E.Banyolu Kiralık Daire","İzmir / Buca / Yenigün Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-akincilar-hipodrom-temsilciligi-18435","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/3/4/8/1/0/6639b02d-6b9c-4c8d-9e2d-fb18acd81ba0.jpg","Turyap Akıncılar Hipodrom Temsilciliği",""
"https://www.hepsiemlak.com/izmir-menemen-ahihidir-kiralik/daire/141649-506","29","21.000","13-09-2025","Kiralık Daire","2 +
                          1","61 m²","Sıfır Bina","Yüksek Giriş","Menemen Ahıhıdır Mahallesinde Modern Sitede Havuzlu 2+1 Daire","İzmir / Menemen / Ahıhıdır Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwellbanker-style-141649","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/6/1/4/1/4e794cf5-182c-4905-908e-632f1f4c69f9.jpg","Coldwellbanker Style",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/89181-4572","21","22.500","25-10-2025","Kiralık Daire","2 +
                          1","110 m²","35
                        Yaşında","3. Kat","Ali Rıza Avni Bulvar Üzeri Hastahane Yakını Doğalgazlı Kiralık Daire","İzmir / Karabağlar / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/gayrimenkulsan-gayrimenkul-danismanlik-hizmetleri-89181/adnan-ozaydin-1765979","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/7/9/5/6/7/1/9b8b3e68-b13b-4b9d-89e2-84706fc551f5.jpg","Gayrimenkulsan Gayrimenkul Danışmanlık Hizmetleri",""
"https://www.hepsiemlak.com/izmir-buca-camlikule-kiralik/daire/111716-1489","13","16.000","21-11-2025","Kiralık Daire","1 +
                          1","65 m²","15
                        Yaşında","6. Kat","Buca Çamlıkule De Site İçerisinde 1+1 Teraslı Daire","İzmir / Buca / Çamlıkule Mah.","https://www.hepsiemlak.com/emlak-ofisi/buca-boranem-gayrimenkul-111716","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Buca Boranem Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-kahramanlar-kiralik/daire/4981-8432","27","23.000","22-09-2025","Kiralık Daire","2 +
                          1","85 m²","42
                        Yaşında","1. Kat","Alsancak Fuar Manzaralı Kıralık Daıre","İzmir / Konak / Kahramanlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-alsancak-temsilciligi-4981","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Alsancak Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/76019-1543","12","24.000","20-10-2025","Kiralık Daire","3 +
                          1","115 m²","30
                        Yaşında","Giriş Katı","Göztepe Mahallesı Nde Gırıs Katı Kıralık","İzmir / Karabağlar / Esenyalı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-balcova-egitim-kiralik/daire/22303-570","39","30.000","15-09-2025","Kiralık Daire","1 +
                          1","55 m²","8
                        Yaşında","Ara Kat","Balçova İstinye Park Avm Yakını 1+1 Eşyalı Kiralık Lüx Daire","İzmir / Balçova / Eğitim Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-millet-kiralik/daire/158884-38","20","14.500","16-10-2025","Kiralık Daire","3 +
                          1","100 m²","21
                        Yaşında","1. Kat","Millet Mahallesinde Ferah 3+1 Kiralık Daire","İzmir / Konak / Millet Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-saglik-158884","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Sağlık","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-atakent-kiralik/daire/119895-3338","18","62.500","01-12-2025","Kiralık Daire","2 +
                          1","130 m²","31
                        Yaşında","3. Kat","Deniz Manzarali Kiralık Masrafsız 2+1 Daire","İzmir / Karşıyaka / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 3","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-aliaga-cakmakli-kiralik/yazlik/0-45491855","8","35.000","03-12-2025","Kiralık Yazlık","3 +
                          1","130 m²","20
                        Yaşında","Villa Katı","Kiralık Dubleks Bahçeli Müstakil Yazlık","İzmir / Aliağa / Çakmaklı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-seferihisar-bengiler-kiralik/daire/0-45480333","8","18.000","23-10-2025","Kiralık Daire","2 +
                          1","110 m²","15
                        Yaşında","2. Kat","Üçüncü Kat Manzaralı Daire","İzmir / Seferihisar / Bengiler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/0-43169843","8","18.000","18-11-2025","Kiralık Daire","2 +
                          1","70 m²","35
                        Yaşında","Kot 1","Bahçelievlerde 2+1 Klasik Daire Açıklamayı Okuyunuz.....","İzmir / Karşıyaka / Bahçelievler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/0-42997291","8","20.000","04-12-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","1. Kat","Komisyonsuz Sahibinden Kiralık Eşyalı 1+1 Mükemmel Konum Cadde Üstü","İzmir / Buca / Kuruçeşme Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/0-42520121","8","20.000","29-09-2025","Kiralık Daire","2 +
                          0","75 m²","5
                        Yaşında","Giriş Katı","Sahibinden Kiralık Daire","İzmir / Buca / Adatepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-gaziemir-gazi-kiralik/daire/90115-1349","21","38.000","15-09-2025","Kiralık Daire","1 +
                          1","46 m²","1
                        Yaşında","3. Kat","Gaziemir Turyaptan Gazi Mahallesinde Sıfır Eşyalı Kiralık 1+1","İzmir / Gaziemir / Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Gaziemir Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/82522-188","22","30.000","18-10-2025","Kiralık Daire","2 +
                          1","110 m²","7
                        Yaşında","Giriş Katı","Buca Hürriyet Mahallesi'nde, Caddeye Yakın, Müstakil Girişli, Bahçeli, Bacalı, Kiralık Daire","İzmir / Buca / Hürriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-urla-guvendik-kiralik/daire/112709-2372","16","45.000","05-12-2025","Kiralık Daire","1 +
                          1","45 m²","4
                        Yaşında","2. Kat","Denize Sıfır, Havuzlu Site İçerisinde, Lüks Eşyalı 1+1 Kiralık","İzmir / Urla / Güvendik Mah.","https://www.hepsiemlak.com/emlak-ofisi/deri-group-gayrimenkul-danismanligi-112709","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Deri Group Gayrimenkul Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/133288-342","12","25.000","23-09-2025","Kiralık Daire","3 +
                          1","100 m²","25
                        Yaşında","1. Kat","Bornova Atatürk Mah. 3+1 Kiralık Daire","İzmir / Bornova / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozsari-emlak-133288","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özsarı Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-adnan-suvari-kiralik/daire/62166-990","28","23.000","25-11-2025","Kiralık Daire","2 +
                          1","110 m²","35
                        Yaşında","Yüksek Giriş","Ahmet Piriştina Parkı İçinde Kaloriferli Köşe 2+1 Yüksek Giriş Daire","İzmir / Karabağlar / Adnan Süvari Mah.","https://www.hepsiemlak.com/emlak-ofisi/evin-emlak-emre-62166","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evin Emlak Emre","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-atilla-kiralik/daire/9709-4970","23","20.000","25-09-2025","Kiralık Daire","2 +
                          1","80 m²","55
                        Yaşında","8. Kat","İnönü Caddesi Üzerinde Altıntaş Mevkinde Üçyol Metro Yakını 2+1 80 M2 Çift Cephe Kiralık Daire","İzmir / Konak / Atilla Mah.","https://www.hepsiemlak.com/emlak-ofisi/ucyol-gayrimenkul-9709","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Üçyol Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/119979-1928","33","14.000","28-11-2025","Kiralık Daire","1 +
                          1","45 m²","6
                        Yaşında","4. Kat","Studio City 1 2 3'te Kiralık 1+1 Daire","İzmir / Menemen / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-puzzle-119979","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Puzzle","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/18073-2189","21","35.000","19-11-2025","Kiralık Daire","3 +
                          1","110 m²","22
                        Yaşında","2. Kat","Atakent Yalı Mahallesinde Tadilatlı  3+1 Kiralık Daire","İzmir / Karşıyaka / Yalı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/residence/128297-189","14","40.000","09-09-2025","Kiralık Residence","1 +
                          1","75 m²","2
                        Yaşında","3. Kat","Locateden Çeşme Ayasarandada Deniz Manzaralı 1+1 Kiralıkrezidans","İzmir / Çeşme / 16 Eylül Mah.","https://www.hepsiemlak.com/emlak-ofisi/locate-invest-real-estate-128297/evrim-evren-3202134","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Locate İnvest & Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/25220-2388","32","28.000","03-12-2025","Kiralık Daire","2 +
                          1","95 m²","28
                        Yaşında","3. Kat","Özpa - Üçyol Metro Bahçelievler Sağlıkocağı Yanı Doğalgazlı Bakımlı Köşe 2+1 Kiralık  Daire","İzmir / Karabağlar / Bahçelievler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/9764-8803","21","23.500","13-11-2025","Kiralık Daire","2 +
                          1","115 m²","37
                        Yaşında","3. Kat","İlhan'dan Üçyol Metro Yakınında Cadde Yanında Geniş Ölçekli Bakımlı Daire","İzmir / Karabağlar / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilhan-emlak-9764","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/9/0/0/633853af-7688-4cf3-93f5-f98557e6e1e8.jpg","İlhan Emlak",""
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/20945-2363","18","10.000","30-09-2025","Kiralık Daire","Stüdyo","39 m²","30
                        Yaşında","Bahçe Katı","Erdemay Emlaktan Atatürk Mahallesinde1+mutfak Daire","İzmir / Bornova / Atatürk Mah.","","","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/4762-4644","35","38.000","23-09-2025","Kiralık Daire","1 +
                          1","70 m²","30
                        Yaşında","14. Kat","Mavişehir Pamukkale Sitesi Sahile Tramvaya Yakın Eşyalı Kiralık 1+1 Daire","İzmir / Karşıyaka / Mavişehir Mah.","","","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-inonu-kiralik/daire/2499-12544","41","33.000","20-10-2025","Kiralık Daire","2 +
                          1","96 m²","15
                        Yaşında","Yüksek Giriş","1.Etap Soyak Siesta Yüksek Giriş Havuz Cepheli Kiralık 2+1 Daire","İzmir / Karşıyaka / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Model","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-foca-koca-mehmetler-kiralik/villa/134354-2403","41","145.000","03-12-2025","Kiralık Villa","4 +
                          1","250 m²","2
                        Yaşında","","Hayat Foça Sitesi’nde Müstakil Havuzlu Eşyalı Kiralık Villa","İzmir / Foça / Koca Mehmetler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-target-134354","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Target","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bahar-kiralik/daire/24845-1758","35","30.000","17-11-2025","Kiralık Daire","3 +
                          1","115 m²","Sıfır Bina","3. Kat","Antre Emlak'tan Kiralık Bahar Mahallesinde Hastane Yanı 3+1 Doğalgazlı,Otoparklı Sıfır  Daire","İzmir / Karabağlar / Bahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/antre-emlak-24845/tahsin-yazici-24845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Antre Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-akarcali-kiralik/daire/147140-104","40","58.000","05-12-2025","Kiralık Daire","2 +
                          1","120 m²","Sıfır Bina","19. Kat","İzka Park Yaşam Merkez'de Kiralık 2+1eşyalı","İzmir / Konak / Akarcalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-enerji-147140/celaleddin-ulasan-4177232","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turpa Enerji","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-tepekule-kiralik/daire/112706-8037","35","28.000","28-11-2025","Kiralık Daire","2 +
                          1","95 m²","21
                        Yaşında","7. Kat","Tepekule Bayraklıda Deniz Ve Tarih Manzaralı Geniş Balkonlu 2+1","İzmir / Bayraklı / Tepekule Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706/neset-birlik-2384220","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 2","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
